timestamp,open,high,low,close,volume
2024-06-03 03:00:00+00:00,68381.578125,68467.65625,68194.875,68362.671875,457289728
2024-06-03 04:00:00+00:00,68355.53125,68567.2421875,68274.328125,68504.8828125,552054784
2024-06-03 05:00:00+00:00,68475.515625,68723.75,68420.1953125,68648.421875,603541504
2024-06-03 06:00:00+00:00,68661.984375,69155.125,68623.7890625,69000.609375,1668935680
2024-06-03 07:00:00+00:00,68999.375,69101.265625,68795.546875,68843.90625,929419264
2024-06-03 08:00:00+00:00,68865.4609375,69298.328125,68865.4609375,69149.4453125,889157632
2024-06-03 09:00:00+00:00,69133.5234375,69144.3984375,68912.84375,69034.8125,18413568
2024-06-03 10:00:00+00:00,68998.0234375,69146.5859375,68887.3828125,68905.09375,298436608
2024-06-03 11:00:00+00:00,68899.703125,69230.2109375,68889.0859375,69081.2109375,137125888
2024-06-03 12:00:00+00:00,69065.0234375,69719.1171875,69065.0234375,69671.7421875,864000000
2024-06-03 13:00:00+00:00,69725.9765625,70229.5234375,69548.609375,69828.109375,1742389248
2024-06-03 14:00:00+00:00,69809.40625,70053.703125,68637.7578125,68688.6484375,1787123712
2024-06-03 15:00:00+00:00,68773.0859375,69557.921875,68773.0859375,69557.921875,1443358720
2024-06-03 16:00:00+00:00,69576.2421875,69589.671875,68951.3125,69032.7265625,1299349504
2024-06-03 17:00:00+00:00,69056.7890625,69384.78125,68838.1953125,69245.03125,167122944
2024-06-03 20:00:00+00:00,69182.046875,69475.8984375,69114.015625,69114.015625,477372416
2024-06-03 21:00:00+00:00,69096.015625,69161.5546875,68976.375,69061.75,270092288
2024-06-03 22:00:00+00:00,69061.4140625,69111.8515625,68839.3984375,69034.4296875,193306624
2024-06-03 23:00:00+00:00,69032.296875,69032.7890625,68751.5078125,68804.78125,169254912
2024-06-04 00:00:00+00:00,68797.9375,69066.25,68697.78125,69015.375,353081344
2024-06-04 09:00:00+00:00,68828.4921875,68828.4921875,68576.2265625,68668.9921875,374044672
2024-06-04 10:00:00+00:00,68681.3828125,68933.984375,68681.3828125,68880.265625,13602816
2024-06-04 15:00:00+00:00,69652.34375,70479.765625,69527.171875,70428.234375,1040887808
2024-06-04 16:00:00+00:00,70446.4609375,70987.4375,70428.609375,70782.0703125,1681369088
2024-06-04 17:00:00+00:00,70795.9921875,70795.9921875,70389.640625,70559.4453125,601999360
2024-06-04 18:00:00+00:00,70575.8515625,71040.5625,70575.8515625,70760.171875,1247942656
2024-06-04 19:00:00+00:00,70730.9765625,70730.9765625,70130.6328125,70427.25,809353216
2024-06-04 20:00:00+00:00,70471.6875,70521.171875,70207.1796875,70453.1640625,80816128
2024-06-04 22:00:00+00:00,70624.1171875,70736.8671875,70540.5546875,70572.7734375,227084288
2024-06-04 23:00:00+00:00,70576.359375,70619.765625,70422.796875,70568.3515625,55126016
2024-06-05 00:00:00+00:00,70555.546875,70871.0390625,70453.1015625,70786.1640625,190859264
2024-06-05 01:00:00+00:00,70793.9375,71246.7265625,70713.8046875,71030.890625,1031413760
2024-06-05 02:00:00+00:00,70990.203125,71107.4140625,70749.859375,70855.875,884899840
2024-06-05 03:00:00+00:00,70846.2265625,70956.3046875,70807.4140625,70956.3046875,413487104
2024-06-05 04:00:00+00:00,70953.5546875,71217.1875,70855.5703125,71191.3125,763305984
2024-06-05 05:00:00+00:00,71175.4921875,71189.796875,70900.2421875,71005.7109375,394522624
2024-06-05 06:00:00+00:00,71010.171875,71107.8828125,70877.40625,71082.609375,100282368
2024-06-05 07:00:00+00:00,71102.1875,71323.2578125,71055.6875,71206.0625,743071744
2024-06-05 08:00:00+00:00,71195.3984375,71217.421875,70892.6796875,70892.6796875,249155584
2024-06-05 10:00:00+00:00,70880.890625,70901.7734375,70743.703125,70820.9921875,115806208
2024-06-05 11:00:00+00:00,70799.515625,71058.8359375,70721.1640625,70963.1953125,95928320
2024-06-05 12:00:00+00:00,70954.6640625,71062.0625,70675.5234375,70963.765625,469737472
2024-06-05 23:00:00+00:00,71146.6640625,71284.9765625,70868.421875,71082.84375,431847424
2024-06-06 12:00:00+00:00,71148.2578125,71358.5625,71058.6328125,71138.5078125,48687104
2024-06-06 13:00:00+00:00,71162.828125,71484.9453125,70990.4453125,71258.5,215287808
2024-06-06 16:00:00+00:00,71281.84375,71343.3671875,70871.828125,70970.390625,81338368
2024-06-06 17:00:00+00:00,70934.5390625,71188.3671875,70814.71875,71075.2421875,17989632
2024-06-06 19:00:00+00:00,71053.2421875,71053.2421875,70462.375,70462.375,101236736
2024-06-06 20:00:00+00:00,70458.34375,70705.4140625,70161.5859375,70700.78125,729485312
2024-06-06 21:00:00+00:00,70683.1328125,70806.328125,70631.5859375,70720.15625,40691712
2024-06-06 22:00:00+00:00,70716.1171875,70864.21875,70659.328125,70864.21875,26591232
2024-06-06 23:00:00+00:00,70871.4765625,70922.1796875,70738.28125,70759.1875,19435520
2024-06-07 03:00:00+00:00,70808.3046875,70992.6953125,70738.0390625,70971.3671875,91332608
2024-06-07 04:00:00+00:00,70974.78125,71231.625,70974.78125,71227.765625,292638720
2024-06-07 05:00:00+00:00,71203.1796875,71432.1171875,71164.65625,71289.484375,631840768
2024-06-07 06:00:00+00:00,71289.6953125,71334.2890625,71187.1484375,71235.7265625,317440
2024-06-07 07:00:00+00:00,71248.1640625,71272.5078125,71048.1015625,71091.015625,219588608
2024-06-07 08:00:00+00:00,71075.8125,71149.046875,71022.671875,71055.6171875,190339072
2024-06-07 09:00:00+00:00,71062.8125,71240.8125,71021.828125,71240.8125,83546112
2024-06-07 10:00:00+00:00,71259.6015625,71372.3046875,71178.609375,71336.8359375,170219520
2024-06-07 11:00:00+00:00,71330.7421875,71646.515625,71290.3359375,71627.796875,561270784
2024-06-07 12:00:00+00:00,71656.7265625,71907.8515625,70691.296875,71152.890625,3092047872
2024-06-07 13:00:00+00:00,71177.4921875,71560.5390625,71086.4609375,71456.8203125,144478208
2024-06-07 15:00:00+00:00,71373.0078125,71373.0078125,70850.0625,71063.2890625,48877568
2024-06-07 17:00:00+00:00,70815.1171875,70815.1171875,69805.0859375,69805.0859375,688885760
2024-06-07 18:00:00+00:00,69721.71875,69721.71875,68507.2578125,69095.9765625,5469501440
2024-06-07 19:00:00+00:00,69096.6328125,69400.53125,68815.3125,69229.375,813604864
2024-06-07 21:00:00+00:00,69264.3359375,69341.59375,69176.375,69232.8359375,142917632
2024-06-07 22:00:00+00:00,69224.7734375,69462.484375,69182.140625,69455.3984375,92815360
2024-06-08 00:00:00+00:00,69324.1796875,69433.65625,69272.6171875,69377.84375,110702592
2024-06-08 01:00:00+00:00,69368.6875,69436.0625,69279.25,69430.7109375,4550656
2024-06-09 12:00:00+00:00,69367.96875,69724.53125,69354.765625,69699.328125,167599104
2024-06-09 13:00:00+00:00,69693.9609375,69751.8359375,69292.8359375,69456.515625,330452992
2024-06-09 14:00:00+00:00,69453.78125,69519.3828125,69308.7734375,69480.9609375,173944832
2024-06-09 15:00:00+00:00,69481.5546875,69582.5859375,69447.25,69538.890625,251274240
2024-06-09 18:00:00+00:00,69653.53125,69787.265625,69627.2734375,69718.75,270790656
2024-06-09 19:00:00+00:00,69724.34375,69817.5234375,69659.7890625,69712.5703125,319343616
2024-06-09 20:00:00+00:00,69709.6328125,69709.6328125,69602.1171875,69681.5703125,63516672
2024-06-09 21:00:00+00:00,69679.3984375,69800.7421875,69609.375,69726.0234375,101291008
2024-06-09 22:00:00+00:00,69735.2578125,69738.6171875,69611.546875,69611.546875,72611840
2024-06-09 23:00:00+00:00,69622.4921875,69663.3125,69590.390625,69647.9921875,18436096
2024-06-10 00:00:00+00:00,69644.3125,69644.3125,69420.703125,69503.5859375,149541888
2024-06-10 01:00:00+00:00,69527.640625,69651.5546875,69527.640625,69622.4921875,196928512
2024-06-10 02:00:00+00:00,69618.234375,69772.9140625,69600.078125,69706.5859375,209281024
2024-06-10 03:00:00+00:00,69704.6171875,69733.90625,69582.6015625,69595.75,16218112
2024-06-10 04:00:00+00:00,69600.1953125,69656.3125,69542.9296875,69647.78125,182822912
2024-06-10 05:00:00+00:00,69647.015625,69651.5859375,69515.3046875,69527.2734375,121415680
2024-06-10 06:00:00+00:00,69540.2734375,69583.5625,69348.0234375,69416.1796875,498277376
2024-06-10 07:00:00+00:00,69415.328125,69481.6328125,69295.65625,69295.65625,311762944
2024-06-10 08:00:00+00:00,69283.9140625,69467.9921875,69283.9140625,69412.78125,420822016
2024-06-10 09:00:00+00:00,69396.0703125,69433.046875,69232.421875,69412.1875,486371328
2024-06-10 10:00:00+00:00,69418.109375,69428.390625,69343.4921875,69410.875,273371136
2024-06-10 11:00:00+00:00,69410.265625,69507.5703125,69337.1875,69458.515625,227170304
2024-06-10 14:00:00+00:00,69382.640625,69616.5625,69312.8671875,69612.1484375,195489792
2024-06-10 15:00:00+00:00,69633.828125,70124.4375,69615.1796875,70054.5390625,1084224512
2024-06-10 16:00:00+00:00,70052.6796875,70052.6796875,69734.328125,69973.75,772761600
2024-06-10 17:00:00+00:00,69962.34375,69988.2734375,69771.34375,69988.2734375,324374528
2024-06-10 18:00:00+00:00,70013.8515625,70092.28125,69770.984375,69844.7890625,382969856
2024-06-10 19:00:00+00:00,69840.828125,69840.828125,69390.703125,69400.390625,498350080
2024-06-10 20:00:00+00:00,69478.1328125,69657.3359375,69338.265625,69643.9140625,780888064
2024-06-10 21:00:00+00:00,69620.5703125,69659.3203125,69528.7109375,69560.96875,128718848
2024-06-10 22:00:00+00:00,69562.703125,69573.703125,69398.8671875,69441.296875,44275712
2024-06-10 23:00:00+00:00,69459.6171875,69517.796875,69396.7265625,69512.28125,173889536
2024-06-11 00:00:00+00:00,69508.078125,69549.4140625,69388.9453125,69388.9453125,22804480
2024-06-11 01:00:00+00:00,69395.84375,69456.3125,68481.59375,68481.59375,796557312
2024-06-11 02:00:00+00:00,68669.3359375,68839.8125,67941.6640625,68217.640625,3041175552
2024-06-11 03:00:00+00:00,68221.1875,68444.921875,68142.9375,68417.4453125,956977152
2024-06-11 04:00:00+00:00,68426.6171875,68426.6171875,67660.1328125,68016.15625,2132817920
2024-06-11 05:00:00+00:00,68001.6015625,68011.96875,67670.546875,67840.1875,990703616
2024-06-11 06:00:00+00:00,67866.7734375,67931.0703125,67422.484375,67619.1484375,403087360
2024-06-11 07:00:00+00:00,67649.0390625,67799.5078125,67525.4765625,67531.5625,766400512
2024-06-11 08:00:00+00:00,67536.625,67587.0078125,67311.28125,67497.359375,899973120
2024-06-11 09:00:00+00:00,67492.9453125,67610.6484375,66878.2734375,67098.140625,946282496
2024-06-11 11:00:00+00:00,66901.4296875,67049.203125,66763.25,66818.703125,994654208
2024-06-11 12:00:00+00:00,66815.421875,67102.6015625,66759.671875,66993.7578125,878739456
2024-06-11 13:00:00+00:00,66991.625,67233.7109375,66615.8203125,66705.875,1035534336
2024-06-11 14:00:00+00:00,66765.3828125,67059.984375,66765.3828125,66867.71875,558929920
2024-06-11 15:00:00+00:00,66833.5625,67021.984375,66123.6015625,66246.6015625,874665984
2024-06-11 16:00:00+00:00,66203.4609375,66691.34375,66203.4609375,66435.8125,707944448
2024-06-11 17:00:00+00:00,66455.734375,66750.6875,66197.0703125,66750.6875,733630464
2024-06-11 18:00:00+00:00,66743.8671875,67203.7265625,66636.2421875,67079.1015625,476729344
2024-06-11 19:00:00+00:00,67099.984375,67562.9140625,67097.375,67486.09375,183193600
2024-06-11 21:00:00+00:00,67259.171875,67380.09375,67212.6953125,67380.09375,19939328
2024-06-11 22:00:00+00:00,67383.140625,67568.1328125,67319.65625,67356.109375,113139712
2024-06-11 23:00:00+00:00,67360.2890625,67571.0859375,67319.609375,67332.03125,137080832
2024-06-12 00:00:00+00:00,67321.375,67402.140625,67184.28125,67195.71875,53207040
2024-06-12 12:00:00+00:00,67761.0078125,69448.0234375,67740.4375,69384.7421875,2089226240
2024-06-12 13:00:00+00:00,69331.640625,69591.328125,69139.65625,69344.8203125,362311680
2024-06-12 14:00:00+00:00,69326.1640625,69977.890625,69319.734375,69928.65625,506802176
2024-06-12 18:00:00+00:00,69806.6796875,69806.6796875,68646.4765625,68794.1953125,1954179072
2024-06-12 19:00:00+00:00,68836.4765625,69192.0625,67361.8125,67500.0390625,2304202752
2024-06-12 20:00:00+00:00,67568.1328125,68262.4375,67456.046875,68085.8828125,1100204032
2024-06-12 21:00:00+00:00,68092.2734375,68597.265625,68092.2734375,68527.8671875,538433536
2024-06-12 22:00:00+00:00,68506.1328125,68515.921875,68264.28125,68317.75,49405952
2024-06-13 00:00:00+00:00,68243.1015625,68365.78125,68027.4453125,68319.2890625,144310272
2024-06-13 02:00:00+00:00,67976.21875,68146.84375,67715.7265625,67729.8828125,191641600
2024-06-13 03:00:00+00:00,67737.0625,67810.625,67050.6796875,67414.734375,1173381120
2024-06-13 04:00:00+00:00,67441.1328125,67657.703125,67362.9375,67362.9375,206553088
2024-06-13 05:00:00+00:00,67338.625,67638.953125,67337.53125,67586.046875,74698752
2024-06-13 06:00:00+00:00,67585.21875,67585.21875,67349.0078125,67518.8125,18235392
2024-06-13 07:00:00+00:00,67511.8125,67691.65625,67405.2265625,67691.65625,65224704
2024-06-13 08:00:00+00:00,67712.421875,67735.28125,67535.375,67561.0390625,8499200
2024-06-13 09:00:00+00:00,67568.71875,67568.71875,67198.9375,67414.4296875,45010944
2024-06-13 11:00:00+00:00,67815.8203125,67947.8046875,67673.8671875,67706.984375,267350016
2024-06-13 14:00:00+00:00,67589.625,67703.578125,67238.0234375,67367.4453125,49508352
2024-06-13 15:00:00+00:00,67361.9140625,67473.75,66369.3046875,66391.078125,749989888
2024-06-13 16:00:00+00:00,66444.0703125,66965.8046875,66304.5625,66965.8046875,581988352
2024-06-13 17:00:00+00:00,66967.28125,67020.6484375,66657.2734375,66887.484375,110596096
2024-06-13 23:00:00+00:00,66872.5390625,66875.3671875,66680.515625,66756.3984375,1220608
2024-06-14 01:00:00+00:00,66692.3984375,66758.8671875,66482.4296875,66758.8671875,103774208
2024-06-14 05:00:00+00:00,66684.2265625,67141.578125,66682.5390625,67033.5859375,141842432
2024-06-14 06:00:00+00:00,67029.859375,67054.578125,66862.5859375,66937.296875,85639168
2024-06-14 07:00:00+00:00,66921.1484375,67040.2265625,66890.765625,66911.6953125,109527040
2024-06-14 08:00:00+00:00,66895.5390625,67171.625,66846.6796875,67118.3203125,339587072
2024-06-14 16:00:00+00:00,66346.578125,66446.6875,65236.2421875,65236.2421875,1598986240
2024-06-14 17:00:00+00:00,65247.0859375,65681.3359375,65056.89453125,65359.04296875,419547136
2024-06-14 18:00:00+00:00,65384.4140625,65483.85546875,65083.51953125,65476.671875,631543808
2024-06-14 19:00:00+00:00,65481.65234375,65631.421875,65280.3359375,65513.09375,153507840
2024-06-14 20:00:00+00:00,65475.97265625,65935.296875,65475.97265625,65717.9921875,277993472
2024-06-14 21:00:00+00:00,65733.9296875,66530.3046875,65719.703125,66195.8125,1039919104
2024-06-14 22:00:00+00:00,66176.4140625,66180.5546875,65893.609375,65979.484375,517849088
2024-06-14 23:00:00+00:00,65978.0703125,66039.1328125,65880.546875,66011.09375,31709184
2024-06-15 04:00:00+00:00,66224.9140625,66313.4921875,66176.0,66217.28125,134719488
2024-06-15 07:00:00+00:00,66140.4921875,66155.953125,66018.109375,66027.9296875,36880384
2024-06-16 09:00:00+00:00,66235.46875,66354.4921875,66160.34375,66342.40625,235173888
2024-06-16 10:00:00+00:00,66359.875,66687.203125,66325.984375,66640.921875,466507776
2024-06-16 11:00:00+00:00,66661.6328125,66661.6328125,66410.109375,66442.4765625,52200448
2024-06-16 12:00:00+00:00,66440.890625,66561.2265625,66440.890625,66541.28125,79982592
2024-06-16 13:00:00+00:00,66547.84375,66693.6015625,66524.0078125,66693.6015625,158577664
2024-06-16 14:00:00+00:00,66717.96875,66731.296875,66504.03125,66504.03125,233448448
2024-06-16 22:00:00+00:00,66467.0703125,66894.84375,66467.0703125,66705.8125,831672320
2024-06-16 23:00:00+00:00,66702.8984375,66782.734375,66600.546875,66639.046875,221166592
2024-06-17 00:00:00+00:00,66636.515625,66858.015625,66524.25,66524.25,429228032
2024-06-17 01:00:00+00:00,66545.0078125,66569.578125,66298.671875,66433.1015625,624355328
2024-06-17 02:00:00+00:00,66431.6796875,66431.6796875,66227.1171875,66309.6953125,795596800
2024-06-17 03:00:00+00:00,66301.5703125,66380.84375,66165.109375,66210.671875,415835136
2024-06-17 04:00:00+00:00,66197.078125,66394.9140625,66169.6171875,66394.9140625,349857792
2024-06-17 05:00:00+00:00,66403.3046875,66503.390625,66264.6640625,66304.75,254803968
2024-06-17 06:00:00+00:00,66317.2421875,66349.921875,66072.390625,66086.1484375,481885184
2024-06-17 07:00:00+00:00,66092.9296875,66323.4453125,65943.0234375,66158.4453125,750581760
2024-06-17 08:00:00+00:00,66158.0390625,66263.875,65983.2265625,66160.4921875,594380800
2024-06-17 09:00:00+00:00,66160.875,66189.390625,65650.8671875,65692.1640625,370333696
2024-06-17 10:00:00+00:00,65677.90625,65887.1328125,65548.7890625,65805.0078125,815753216
2024-06-17 11:00:00+00:00,65817.1484375,65962.7890625,65757.4140625,65780.0078125,242710528
2024-06-17 12:00:00+00:00,65765.1796875,65772.421875,65516.3359375,65539.6328125,432267264
2024-06-17 13:00:00+00:00,65542.8828125,65717.5078125,65198.109375,65231.2265625,1023526912
2024-06-17 14:00:00+00:00,65150.80078125,65711.484375,65094.96484375,65364.19140625,776667136
2024-06-17 15:00:00+00:00,65393.328125,65635.4453125,65233.0625,65302.8203125,947978240
2024-06-17 16:00:00+00:00,65330.2890625,65989.3671875,65202.1796875,65826.0390625,1589434368
2024-06-17 17:00:00+00:00,65857.609375,66482.03125,65857.609375,66475.6328125,1277872128
2024-06-17 18:00:00+00:00,66544.203125,67188.3203125,66544.203125,67022.5234375,2317838336
2024-06-17 19:00:00+00:00,67059.859375,67059.859375,66565.03125,66610.546875,1006542848
2024-06-17 20:00:00+00:00,66633.2890625,66633.2890625,66183.734375,66419.2265625,1012774912
2024-06-17 21:00:00+00:00,66381.5859375,66697.8671875,66303.953125,66547.8359375,505550848
2024-06-17 23:00:00+00:00,66629.78125,66689.4375,66407.2734375,66490.296875,259104768
2024-06-18 00:00:00+00:00,66490.9765625,66556.703125,65567.171875,65723.0390625,749631488
2024-06-18 01:00:00+00:00,65736.640625,65927.234375,64668.8984375,65079.96484375,2495008768
2024-06-18 02:00:00+00:00,65125.61328125,65518.98046875,64607.5390625,65462.22265625,1526360064
2024-06-18 03:00:00+00:00,65464.640625,65553.8984375,65291.21484375,65506.62890625,652038144
2024-06-18 04:00:00+00:00,65501.57421875,65741.0703125,65353.96875,65612.1875,476200960
2024-06-18 05:00:00+00:00,65589.4453125,65805.828125,65573.65625,65573.65625,450813952
2024-06-18 06:00:00+00:00,65601.1640625,65693.8984375,65418.03515625,65422.125,276889600
2024-06-18 11:00:00+00:00,65447.0703125,65471.796875,65160.24609375,65368.92578125,579010560
2024-06-18 12:00:00+00:00,65353.28515625,65377.87890625,65030.11328125,65181.0625,838955008
2024-06-18 13:00:00+00:00,65200.35546875,65200.35546875,64648.3046875,64797.24609375,710017024
2024-06-18 14:00:00+00:00,64813.9375,65343.0234375,64412.60546875,64688.7578125,1346834432
2024-06-18 15:00:00+00:00,64605.0859375,64885.1015625,64333.73046875,64622.93359375,891404288
2024-06-18 19:00:00+00:00,64657.68359375,64665.15234375,64066.95703125,64511.13671875,271028224
2024-06-18 20:00:00+00:00,64390.48828125,64941.69140625,64242.76953125,64920.8515625,679071744
2024-06-18 21:00:00+00:00,64897.234375,65275.10546875,64799.37890625,65213.12890625,549675008
2024-06-18 22:00:00+00:00,65193.38671875,65243.84375,65035.828125,65230.31640625,160940032
2024-06-18 23:00:00+00:00,65243.02734375,65243.02734375,65057.68359375,65140.74609375,17399808
2024-06-19 08:00:00+00:00,65306.734375,65337.796875,65105.55859375,65156.12890625,93315072
2024-06-19 09:00:00+00:00,65169.37890625,65245.12109375,65082.1796875,65216.94140625,2826240
2024-06-20 05:00:00+00:00,65263.4921875,65557.609375,65231.0703125,65557.609375,134674432
2024-06-20 06:00:00+00:00,65495.62109375,65586.53125,65379.71875,65417.24609375,161892352
2024-06-20 07:00:00+00:00,65436.90625,65892.078125,65436.90625,65809.078125,186335232
2024-06-20 08:00:00+00:00,65836.3359375,65863.6015625,65613.5078125,65665.03125,239966208
2024-06-20 10:00:00+00:00,65684.1953125,66095.5234375,65635.4296875,66095.5234375,3391488
2024-06-20 11:00:00+00:00,66190.640625,66438.9609375,66099.9453125,66131.28125,396335104
2024-06-20 12:00:00+00:00,66143.40625,66264.5078125,65913.15625,65949.6328125,665890816
2024-06-20 13:00:00+00:00,65956.6796875,65956.6796875,65146.8984375,65174.91796875,1514803200
2024-06-20 14:00:00+00:00,65121.15234375,65121.15234375,64676.48046875,64927.89453125,843276288
2024-06-20 15:00:00+00:00,64922.390625,65054.18359375,64807.88671875,64807.93359375,575533056
2024-06-20 16:00:00+00:00,64788.8046875,64886.078125,64548.28125,64793.11328125,916736000
2024-06-20 17:00:00+00:00,64824.2421875,64940.3125,64655.8203125,64927.7109375,161169408
2024-06-20 18:00:00+00:00,64922.78515625,65134.05078125,64919.3671875,65092.609375,353357824
2024-06-20 19:00:00+00:00,65092.43359375,65092.43359375,64806.46484375,64928.515625,682203136
2024-06-20 20:00:00+00:00,65005.34765625,65137.109375,64956.0234375,65047.03515625,243085312
2024-06-20 23:00:00+00:00,64955.96875,65000.41015625,64835.92578125,64835.92578125,102264832
2024-06-21 03:00:00+00:00,64752.66796875,64795.65234375,64582.421875,64582.421875,187174912
2024-06-21 04:00:00+00:00,64469.46875,64620.4140625,64334.3828125,64613.2578125,528558080
2024-06-21 08:00:00+00:00,64181.43359375,64322.15234375,63642.78125,63642.78125,1034594304
2024-06-21 09:00:00+00:00,63608.32421875,64191.8359375,63574.109375,64091.48046875,530358272
2024-06-21 10:00:00+00:00,64043.7578125,64089.01953125,63789.5703125,63877.5,264148992
2024-06-21 11:00:00+00:00,63861.06640625,64010.62890625,63666.3125,63721.77734375,18589696
2024-06-21 14:00:00+00:00,63580.22265625,64287.01953125,63492.30859375,64144.953125,1421312
2024-06-21 15:00:00+00:00,64157.03515625,64230.12109375,63409.375,63624.9453125,292726784
2024-06-21 17:00:00+00:00,63604.7890625,63801.94921875,63437.4140625,63633.53515625,133431296
2024-06-21 18:00:00+00:00,63622.21484375,64107.53515625,63622.21484375,64107.53515625,180209664
2024-06-21 21:00:00+00:00,64145.55078125,64166.33984375,63829.49609375,64024.15234375,150593536
2024-06-21 22:00:00+00:00,64046.46875,64157.8046875,64046.46875,64129.1484375,35330048
2024-06-21 23:00:00+00:00,64129.625,64185.76171875,64066.10546875,64096.19921875,473088
2024-06-22 06:00:00+00:00,64387.28125,64471.3671875,64348.01953125,64382.5078125,31389696
2024-06-23 01:00:00+00:00,64445.3359375,64490.8125,64348.6953125,64458.25,26018816
2024-06-23 10:00:00+00:00,64376.6796875,64383.21484375,64274.68359375,64274.68359375,11086336
2024-06-23 11:00:00+00:00,64271.5390625,64293.76953125,64231.26953125,64293.76953125,18202112
2024-06-23 13:00:00+00:00,64334.58984375,64382.8203125,64246.17578125,64251.91015625,45091328
2024-06-23 14:00:00+00:00,64256.75390625,64269.32421875,64155.59375,64159.92578125,102580736
2024-06-23 15:00:00+00:00,64162.37109375,64162.37109375,64042.3984375,64060.29296875,271458816
2024-06-23 16:00:00+00:00,64053.359375,64137.9140625,63909.734375,63909.734375,243470848
2024-06-23 17:00:00+00:00,63895.78125,64130.99609375,63895.78125,64078.1640625,332585984
2024-06-23 18:00:00+00:00,64078.2734375,64093.69921875,64035.828125,64083.97265625,55040000
2024-06-23 19:00:00+00:00,64082.7109375,64132.6171875,64069.76953125,64097.37109375,22744064
2024-06-23 20:00:00+00:00,64101.83984375,64109.27734375,63689.94921875,63707.6875,515943424
2024-06-23 21:00:00+00:00,63678.265625,63812.8203125,63523.5625,63764.7734375,563746816
2024-06-23 22:00:00+00:00,63798.50390625,63798.50390625,63618.94921875,63618.94921875,388247552
2024-06-23 23:00:00+00:00,63611.75,63638.640625,63180.796875,63180.796875,673565696
2024-06-24 00:00:00+00:00,63173.3515625,63245.20703125,62963.078125,63009.3984375,1293617152
2024-06-24 01:00:00+00:00,63030.38671875,63292.52734375,62912.015625,63292.52734375,710112256
2024-06-24 02:00:00+00:00,63267.17578125,63280.31640625,62710.390625,62876.859375,595750912
2024-06-24 03:00:00+00:00,62856.38671875,62977.31640625,62782.87890625,62835.38671875,607620096
2024-06-24 04:00:00+00:00,62820.2734375,62898.84765625,62644.28125,62810.21484375,558351360
2024-06-24 05:00:00+00:00,62817.8203125,62819.51953125,62274.69140625,62274.69140625,1357753344
