timestamp,open,high,low,close,volume
2024-05-31 05:00:00+00:00,3761.688232421875,3761.688232421875,3739.630615234375,3746.041259765625,117837824
2024-05-31 10:00:00+00:00,3745.16162109375,3783.441162109375,3745.16162109375,3780.551513671875,211281920
2024-05-31 11:00:00+00:00,3782.22998046875,3810.595703125,3780.10009765625,3803.8232421875,217001984
2024-05-31 12:00:00+00:00,3800.522705078125,3842.3447265625,3800.522705078125,3822.422119140625,610651136
2024-05-31 13:00:00+00:00,3823.868896484375,3829.85888671875,3781.50439453125,3781.50439453125,227127296
2024-05-31 14:00:00+00:00,3784.68017578125,3791.049560546875,3763.48876953125,3769.53173828125,420887552
2024-05-31 15:00:00+00:00,3769.238037109375,3773.146240234375,3744.4970703125,3744.4970703125,183341056
2024-05-31 16:00:00+00:00,3741.48388671875,3754.135009765625,3724.89697265625,3752.02880859375,695854080
2024-05-31 21:00:00+00:00,3789.69921875,3790.207763671875,3777.1953125,3783.570068359375,102908928
2024-05-31 23:00:00+00:00,3769.4140625,3772.943603515625,3741.184326171875,3759.88427734375,359708672
2024-06-01 00:00:00+00:00,3759.18115234375,3763.005859375,3750.4111328125,3758.8310546875,133920768
2024-06-01 09:00:00+00:00,3795.32763671875,3804.12548828125,3787.087158203125,3790.38427734375,97001472
2024-06-01 22:00:00+00:00,3812.271484375,3828.44482421875,3812.271484375,3820.114013671875,94803968
2024-06-02 01:00:00+00:00,3831.605224609375,3834.72021484375,3821.0205078125,3821.25048828125,68701184
2024-06-02 02:00:00+00:00,3821.287841796875,3822.302734375,3795.980712890625,3802.046875,324945920
2024-06-02 03:00:00+00:00,3802.92724609375,3806.300537109375,3801.469482421875,3804.8134765625,154741760
2024-06-02 04:00:00+00:00,3804.210205078125,3815.827392578125,3802.50537109375,3815.827392578125,239029248
2024-06-02 05:00:00+00:00,3816.619140625,3819.288330078125,3803.62890625,3804.310546875,50043904
2024-06-02 06:00:00+00:00,3803.5810546875,3811.595458984375,3803.5810546875,3811.579833984375,49841152
2024-06-02 07:00:00+00:00,3810.849365234375,3810.849365234375,3792.378173828125,3794.0048828125,95199232
2024-06-02 09:00:00+00:00,3791.11572265625,3793.531494140625,3771.413330078125,3778.95751953125,37491712
2024-06-02 10:00:00+00:00,3778.10302734375,3779.981201171875,3770.161865234375,3777.695068359375,167788544
2024-06-02 11:00:00+00:00,3778.216796875,3805.619140625,3774.7568359375,3801.701171875,251106304
2024-06-02 12:00:00+00:00,3802.01416015625,3805.10693359375,3784.837890625,3787.646728515625,94542848
2024-06-02 13:00:00+00:00,3785.930908203125,3797.123779296875,3776.920166015625,3794.00634765625,76512256
2024-06-02 14:00:00+00:00,3793.4697265625,3804.77783203125,3788.7373046875,3801.608154296875,37036032
2024-06-02 17:00:00+00:00,3789.21630859375,3789.21630859375,3771.578369140625,3772.48681640625,187859968
2024-06-02 18:00:00+00:00,3770.625732421875,3772.667236328125,3752.415771484375,3767.496826171875,347231232
2024-06-02 19:00:00+00:00,3768.96240234375,3780.582763671875,3760.802978515625,3780.03173828125,265269248
2024-06-02 20:00:00+00:00,3780.25244140625,3784.364990234375,3766.785888671875,3784.364990234375,229729280
