timestamp,open,high,low,close,volume
2018-01-02 00:00:00-05:00,39.77617456176556,40.27641543772225,39.56579068484446,40.26706314086914,102223600
2018-01-03 00:00:00-05:00,40.33019497342311,40.80238628352514,40.19695500765061,40.260066986083984,118071600
2018-01-04 00:00:00-05:00,40.33252478094121,40.5499211500562,40.224998308918046,40.44706726074219,89738400
2018-01-05 00:00:00-05:00,40.54290869011677,40.9940590344742,40.451743391332485,40.907569885253906,94640000
2018-01-08 00:00:00-05:00,40.755638122558594,41.050171408244445,40.65745679380547,40.755638122558594,82271200
2018-01-09 00:00:00-05:00,40.80238825912582,40.921603346574265,40.53590474782042,40.75096130371094,86336000
2018-01-10 00:00:00-05:00,40.47746781204214,40.74395133955629,40.44006573912767,40.74161148071289,95839600
2018-01-11 00:00:00-05:00,40.81172918317203,41.02211311511454,40.7883555686387,40.9730224609375,74670800
2018-01-12 00:00:00-05:00,41.183416941301964,41.459252795449636,41.059525684555624,41.39613723754883,101672400
2018-01-16 00:00:00-05:00,41.58546481936825,41.93376483703263,41.17405283422285,41.18574142456055,118263600
2018-01-17 00:00:00-05:00,41.17640187701026,41.901051900072744,40.923946795192215,41.865989685058594,137547200
2018-01-18 00:00:00-05:00,41.92909864045741,42.09974425280953,41.66729127565983,41.903385162353516,124773600
2018-01-19 00:00:00-05:00,41.75143564894141,41.97818075507873,41.47092730566695,41.716373443603516,129700400
2018-01-22 00:00:00-05:00,41.44521953992409,41.55742217931307,41.28158994771982,41.375091552734375,108434400
2018-01-23 00:00:00-05:00,41.44520916986427,41.94545012192714,41.33300655854965,41.384429931640625,130756400
2018-01-24 00:00:00-05:00,41.433531621173195,41.44522021370444,40.486812695865126,40.72524642944336,204420400
2018-01-25 00:00:00-05:00,40.79303486002607,40.89588876808735,39.86268067077133,39.998260498046875,166116000
2018-01-26 00:00:00-05:00,40.206301219057266,40.206301219057266,39.75281097181956,40.091758728027344,156572000
2018-01-29 00:00:00-05:00,39.77617911278078,39.77617911278078,39.05386925647732,39.26191329956055,202561600
2018-01-30 00:00:00-05:00,38.693894624711604,39.124007745796824,38.499875391787135,39.0305061340332,184192800
2018-01-31 00:00:00-05:00,39.00711972420556,39.37412077565685,38.92063057543217,39.138023376464844,129915600
2018-02-01 00:00:00-05:00,39.077256358536815,39.416204154709504,38.9814148894474,39.2198486328125,188923200
